company,company_id,review_id,summary,pros,cons,rating,job_title,review_datetime,employment_status,is_current_employee,location,career_opportunities_rating,compensation_and_benefits_rating,recommend_to_friend_rating,senior_management_rating,work_life_balance_rating,language,advice_to_management,keyword_count
ACCENTURE,4138,102533570,Tp sup review,"You have excellent benefits as worker in Tp, the work environment is great, the payment is puntual and nice.",Some of the benefits are not working currently.,4,Supervisor,2026-01-28 12:00:38.567000+00:00,CONTRACT,True,"Bogota, Cundinamarca",4,5,POSITIVE,4,3,eng,n/a,0
ACCENTURE,4138,102533546,Good laboral enviroment,Pretty good enviroment and people,"Everything was awesome, nothing to complaint",5,,2026-01-28 11:59:41.583000+00:00,REGULAR,True,,5,5,POSITIVE,5,5,eng,No,0
ACCENTURE,4138,102533540,Buen ambiente laboral,"Lindas instalaciones y excelente ambiente, muy tranquilo y cómodo",Cómo sugerencia me gustaría más conversación,4,Content Moderator,2026-01-28 11:59:21.727000+00:00,REGULAR,True,,,,,,,eng,n/a,0
ACCENTURE,4138,102533529,Great and funny time at work,It's great to have fun at work and know coworkers that can become great friends,There are any cons for this,5,Content Moderator,2026-01-28 11:59:12.573000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,Any,0
ACCENTURE,4138,102527713,Great if you need just anything and fast,The timeline from applying to getting hired was really fast. The interview was one of the easiest I've experienced as there were no real interview questions. I was only asked about my internet at home and when I could start.,"The company is very disorganized, the training is not as in depth as it should be, and the management team is horrible. There is no communication and they have a fake ""open-door"" policy. The pay is minimum and they try to force you into promotions w/o pay increases.",2,,2026-01-28 07:45:11.813000+00:00,REGULAR,False,,,,,,,eng,n/a,0
ACCENTURE,4138,102521047,Feedback,Good environment and echo friendly,"So far my first day, everything was smooth",4,Customer Service Representative (CSR),2026-01-28 01:08:25.723000+00:00,REGULAR,True,,4,4,POSITIVE,4,4,eng,n/a,0
ACCENTURE,4138,102515491,Terrible job,"Good training program and instructors,",Terrible work environment. Will let you go for not making sales.,1,,2026-01-27 17:26:22.707000+00:00,REGULAR,False,,,,,,,eng,n/a,0
ACCENTURE,4138,102512762,Great Oppurtunity,"Flexible schedule, opportunity to advance, work from home environment.",I would really appreciate more competitive wages.,3,Desktop Support Technician,2026-01-27 14:17:45.170000+00:00,REGULAR,True,"El Paso, TX",,,,,,eng,Consider the workload of a position when considering the pay rate.,0
ACCENTURE,4138,102511558,Working at TP,"Guarantee 40 hours
Working environment is great","Not enough OT, but still a great job place to work.",5,Desktop and Site Support Technician II,2026-01-27 13:11:55.100000+00:00,REGULAR,True,"Warren, MI",5,4,POSITIVE,5,5,eng,Keep up with the great work that you do.,0
ACCENTURE,4138,102508846,Good starting point,Good work life balance and work hours,Lots of micromanaging with unrealistic expectations and targets,2,Digital Marketing Specialist,2026-01-27 10:58:46.277000+00:00,REGULAR,True,"Toronto, ON",1,1,NEGATIVE,1,5,eng,n/a,0
ACCENTURE,4138,102507942,Buena empresa y rápida para los procesos,"- Mi campaña ofrecia un entrenamiento preciso y muy práctico
- Los entrenadores muy comprensivos y serviciales
- El pequeño espacio de adaptación a operaciones fue muy útil","- La campaña presenta un alto flujo de llamadas que pueden durar hasta dos horas cada una
- No se puede colgar las llamadas antes de que el cliente acabe el servicio, por lo que la mayoría de días debí hacer tiempo extra",4,Interpretor,2026-01-27 10:21:46.190000+00:00,PART_TIME,False,"Cali, Valle del Cauca",,,,,,eng,n/a,0
ACCENTURE,4138,102507708,trash,they pay good &amp; have daily pay. training is paid as well,they will fire you without notice or reason,1,Field Representative,2026-01-27 10:12:24.713000+00:00,TEMPORARY,False,"Lakeland Highlands, FL",1,4,,1,1,eng,n/a,0
ACCENTURE,4138,102506279,Ventas,"Me gusta el espacio, el ambiente de trabajo y la metodología de pago",La variación entre campañas no te garantiza un empleo cuando te interesa permanecer durante mucho tiempo.,5,Operations Customer Expert I,2026-01-27 09:13:34.663000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102505396,Info,El crecimiento que permite en la empresa,Que falta fortalecer varios proyectos,4,Administrator,2026-01-27 08:39:01.610000+00:00,CONTRACT,True,"Bogotá, Bogota",4,4,POSITIVE,4,4,eng,Implementar mas procesos,0
ACCENTURE,4138,102505362,Buen trabajo,Es una compañía que brinda estabilidad a las personas,El acceso a los ascensores son tediosos,5,Customer Service Representative,2026-01-27 08:37:52.580000+00:00,REGULAR,True,"Bogotá, Bogota",4,4,POSITIVE,4,4,eng,Hacer más actividades lúdicas,0
ACCENTURE,4138,102505341,Espacios cómodos,Buenos espacios y oportunidades para primer empleo.,"Algunos horarios, bajos salarios que manejan algunas campañas",4,Costumer Service,2026-01-27 08:37:22.907000+00:00,REGULAR,True,"Bogotá, Bogota",4,4,POSITIVE,3,3,eng,Manejar la parte de los salarios para las campañas bilingües,0
ACCENTURE,4138,102504051,No thinking Human,"Free coffee machine, well structured training program","No thinking in their employees as human, do not take care of their talent like if they could have so much interested people in line",2,Customer Service Representative,2026-01-27 07:42:55.077000+00:00,REGULAR,False,"Bogotá, Bogota",1,4,NEGATIVE,1,2,eng,"Understanding how humans works, why the dissconection moments are importante, 30 min lunch for a place with ovens and lockers away from workplace is not friendly",0
ACCENTURE,4138,102501869,Overall good,Good career progression with clear targets,"Not many cons, high turnover",4,Technical Support - Genius Bar,2026-01-27 06:07:56.607000+00:00,REGULAR,False,"San Jose, San Jose",,,,,,eng,n/a,0
ACCENTURE,4138,102495677,Worst place,Yes no and sometimes yes,Rien a signaling  cause lelo faux,5,Customer Service Representative,2026-01-27 00:18:51.137000+00:00,REGULAR,True,"Athens, Athens, Attica",,,,,,eng,n/a,0
ACCENTURE,4138,102495677,Worst place,Yes no and sometimes yes,Rien a signaling  cause lelo faux,5,Customer Service Representative,2026-01-27 00:18:51.137000+00:00,REGULAR,True,"Athens, Athens, Attica",,,,,,eng,n/a,0
ACCENTURE,4138,102473028,Experience,Good salary good commission transportation allowance,"Sme's rudeness and unhelpfullnes, stressfull jop,working hours to match us timing,",3,Customer Service Representative,2026-01-25 23:13:27.480000+00:00,REGULAR,False,"Cairo, Cairo Governorate",2,4,NEGATIVE,2,1,eng,n/a,0
ACCENTURE,4138,102472941,Don’t bother,Free coffee while on site,Literally anything and everything you can think of,1,Customer Service Representative (CSR),2026-01-25 23:01:59.783000+00:00,REGULAR,False,"Waterloo, ON",,,,,,eng,Do better,0
ACCENTURE,4138,102472828,Toxic,"Remote, flexible , diversity,good, people","Low pay

High stress

Angry customers

Strict rules

Repetitive work

Burnout risk

Limited growth

Tough schedules

Constant monitoring",2,Specialist,2026-01-25 22:45:11.487000+00:00,PART_TIME,True,"Montreal, QC",1,1,,1,1,eng,n/a,3
ACCENTURE,4138,102468705,Una buena opción solo para comenzar,Los pagos se hacen a tiempo y son cumplidos con las prestaciones,El trabajo es muy pesado y la paga no es tan buena,3,Customer Service Representative (CSR),2026-01-25 14:01:18.077000+00:00,REGULAR,True,"Colombia, Cundinamarca",,,,,,eng,n/a,0
ACCENTURE,4138,102466414,Only good for CV,"Stable-ish position, Good as a first interpreting job and they train you before you start.","0 life-work balance, They Pay poorly for what you do. The staff has zero communication among themselves and they have questionable policies.",3,Interpreter,2026-01-25 10:03:26.097000+00:00,REGULAR,True,,3,3,NEGATIVE,2,1,eng,"Improve the communication between team leaders, increase the pay and just in general take more care of your employees.",0
ACCENTURE,4138,102466222,Review,"Punctual 
salary
International envriroment
14 salaries","Low pay and
Repetitive job",3,Customer Service Representative,2026-01-25 09:43:59.820000+00:00,REGULAR,False,"Thessaloníki, Western Macedonia",,,,,,eng,n/a,0
ACCENTURE,4138,102465580,Supportive Peers,Teleperformance Good tech support learning.,Sometimes Call pressure builds resilience.,5,Technical Helpdesk,2026-01-25 08:38:25.360000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102465450,Consistent Learning,Client handling builds confidence and bond.,High expectations grow communication skills.,5,Client Relations Executive,2026-01-25 08:24:58.433000+00:00,REGULAR,True,Mumbai,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102465340,Good Team Environment,Training coordination exposure is helpful.,Tight schedule' s improve organisation.,5,Learning Coordinator,2026-01-25 08:11:31.387000+00:00,REGULAR,True,Bengaluru,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102465243,Encouraging Workplace,Tool exposure and workflow clarity.,company System lag improves patience.,5,CRM Executive,2026-01-25 08:00:42.987000+00:00,REGULAR,True,Chennai,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102465168,Skill Growth Role,Great Team coordination experience gained.,Good Peak rush builds leadership.,5,Floor Coordinator,2026-01-25 07:52:19.597000+00:00,REGULAR,True,"Gurgaon, Haryana",5,5,POSITIVE,5,,eng,n/a,0
ACCENTURE,4138,102465122,Nice Office Vibes,Clear QA framework and learning.,Strict checks enhance consistency here.,5,Quality Reviewer,2026-01-25 07:46:56.477000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102465051,Healthy Team Culture,Good customer interaction and coaching.,Everytime Target s motivate performance.,5,Customer Success Executive,2026-01-25 07:38:33.787000+00:00,REGULAR,True,"Jaipur, Assam",5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464989,Learning Focused Role,Planning exposure is valuable in Teleperformance.,Ofc Shift rotations improve adaptability.,5,Scheduling Analyst,2026-01-25 07:33:22.120000+00:00,REGULAR,True,Bengaluru,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464966,Good Corporate Start,Structured HR processes and teamwork.,Slow approvals teach patience here.,5,HR Operations - Executive,2026-01-25 07:31:21.300000+00:00,REGULAR,True,Indore,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464935,Supportive Work Space,Direct client exposure with support.,some times Pressure builds professionalism .,5,Client Support Associate,2026-01-25 07:28:10.820000+00:00,REGULAR,True,Pune,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464899,Strong Team Bond,Strong reporting tools and guidance.,Detailed reports sharpen accuracy in TP .,5,Reporting Analyst,2026-01-25 07:25:24.433000+00:00,REGULAR,True,Chennai,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464879,Fast Paced Learning,Helpful seniors and tech learning.,Long shifts improve endurance here.,5,Service Desk Analyst,2026-01-25 07:22:56.367000+00:00,REGULAR,True,Vadodara,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464717,Great Team Support,Good forecasting experience in this company.,Busy schedules build strategy thinking.,5,Workforce Planner,2026-01-25 07:02:40.863000+00:00,REGULAR,True,"Āgra, Uttar Pradesh",5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464935,Supportive Work Space,Direct client exposure with support.,some times Pressure builds professionalism .,5,Client Support Associate,2026-01-25 07:28:10.820000+00:00,REGULAR,True,Pune,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464899,Strong Team Bond,Strong reporting tools and guidance.,Detailed reports sharpen accuracy in TP .,5,Reporting Analyst,2026-01-25 07:25:24.433000+00:00,REGULAR,True,Chennai,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464879,Fast Paced Learning,Helpful seniors and tech learning.,Long shifts improve endurance here.,5,Service Desk Analyst,2026-01-25 07:22:56.367000+00:00,REGULAR,True,Vadodara,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464717,Great Team Support,Good forecasting experience in this company.,Busy schedules build strategy thinking.,5,Workforce Planner,2026-01-25 07:02:40.863000+00:00,REGULAR,True,"Āgra, Uttar Pradesh",5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464707,Solid Experience,Clear quality standards and learning opportunities.,"Reviews are strict, but improve performance.",5,Quality Analyst,2026-01-25 07:01:54.377000+00:00,REGULAR,True,Calcutta,5,5,POSITIVE,,5,eng,n/a,0
ACCENTURE,4138,102464641,Friendly Workplace,Great leadership exposure and strong team bonding.,"Workload rises, yet builds management skills.",5,Team Leader,2026-01-25 06:55:33.697000+00:00,REGULAR,True,Noida,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464629,Structured Learning,Organised work culture and helpful peers.,Paperwork teaches process flow here .,5,Admin Executive,2026-01-25 06:54:19.167000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102464607,Good Career Start,Nice workplace culture and cooperative staff. HR tools are decent.,"Approvals take time, but processes are structured.",5,HR-Executive,2026-01-25 06:51:38.990000+00:00,REGULAR,True,"Jaipur, Rajasthan",5,5,POSITIVE,5,,eng,n/a,0
ACCENTURE,4138,102464565,Good Choice,"People nice, work interesting, happy here.",Busy days feel tiring .,5,Customer Support Associate,2026-01-25 06:46:22.880000+00:00,REGULAR,True,Noida,5,5,POSITIVE,,,eng,n/a,0
ACCENTURE,4138,102464533,Career Path,Hard work leads to promotion chances.,Promotion takes time but fair.,5,Team Leader Operations,2026-01-25 06:42:55.130000+00:00,REGULAR,True,"Gurgaon, Haryana",5,5,POSITIVE,5,,eng,n/a,0
ACCENTURE,4138,102462779,It was great experience working at TP.,Good working environment and nice work.,I am not sure about cons.,4,Customer Service Representative,2026-01-25 02:05:53.710000+00:00,REGULAR,False,Indore,,,,,,eng,n/a,0
ACCENTURE,4138,102462692,great company,The culture and the workers are great,Nothing but the lockers are to confusing hahahaah,5,Customer Service Experts,2026-01-25 01:46:27.630000+00:00,REGULAR,True,Cebu City,5,5,POSITIVE,5,5,eng,they are great and accommodating,0
ACCENTURE,4138,102462391,Supportive Team,Fast-paced work with good exposure. Colleagues are very supportive.,High call volume builds resilience over time.,5,Non Voice Process Associate,2026-01-25 00:45:15.953000+00:00,REGULAR,True,Agrana Jarara,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102462371,Great Learning Place,Friendly team and helpful managers. Training was smooth and supportive.,"Shifts can be long sometimes, but learning is strong.",5,Customer Support Executive,2026-01-25 00:40:28.037000+00:00,REGULAR,True,SAS Nagar,5,5,POSITIVE,5,5,eng,Na,0
ACCENTURE,4138,102461684,Best for Support,Great work environment to work on.,No cabs for boys in the company,4,Customer Service Representative (CSR),2026-01-24 22:16:43.130000+00:00,REGULAR,True,"Mohali, Punjab",4,4,POSITIVE,4,3,eng,n/a,0
ACCENTURE,4138,102461380,Auto approve,ID distribution and card pass,Instant approval faster access to services,5,Customer Service Expert,2026-01-24 21:24:14.630000+00:00,REGULAR,True,Cebu City,5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102461070,Grateful,The benefits and the incentives,For me I think the cafeteria in each floor that needs to have a coffee machine and also extra chair in the 7th floor,5,Customer Service Representative (CSR),2026-01-24 20:27:08.490000+00:00,REGULAR,True,,5,5,POSITIVE,5,4,eng,n/a,0
ACCENTURE,4138,102459415,Review,"Newbie friendly, colleagues approachable and knowledgeable",No cons encounter at all,5,Customer Service Experts,2026-01-24 15:46:03.067000+00:00,REGULAR,True,Davao,5,4,POSITIVE,4,4,eng,n/a,0
ACCENTURE,4138,102459059,Good,Good place for working full time,Its same like any other company.,5,Client Service Representative,2026-01-24 14:53:14.407000+00:00,REGULAR,True,,5,,,,,eng,n/a,0
ACCENTURE,4138,102457536,Fast paced client centric,"Work from home , good leadership",Focus on maximising quantity of cases with maintaining quality,4,Operations Customer Expert 1,2026-01-24 11:35:33.070000+00:00,REGULAR,True,"Edinburgh, Scotland",4,3,POSITIVE,3,3,eng,n/a,0
ACCENTURE,4138,102457536,Fast paced client centric,"Work from home , good leadership",Focus on maximising quantity of cases with maintaining quality,4,Operations Customer Expert 1,2026-01-24 11:35:33.070000+00:00,REGULAR,True,"Edinburgh, Scotland",4,3,POSITIVE,3,3,eng,n/a,0
ACCENTURE,4138,102455362,Pathetic Salary,"Remote work, Wok Life Balance","Low Salary despite having great skills, no incentives offers, no career growth scope.",2,Quality Analyst,2026-01-24 07:36:13.717000+00:00,REGULAR,True,"Gurgaon, Haryana",1,1,NEGATIVE,1,2,eng,Pay more and expect work,0
ACCENTURE,4138,102452322,Good for freshers,"Good Work culture. 
Appreciation for work",No cons at this moment,3,,2026-01-24 00:49:31.500000+00:00,REGULAR,False,,3,3,,3,3,eng,n/a,0
ACCENTURE,4138,102451640,Managment and HR systems are unprofessional,"Free snack and free drink
Dynamic environment","- Depends on the market you are working in, but in my Vietnam market, some of them are micromanagers, too emotional, and never put justice above. They only know themselves. Managers' lack of skills and experience.
- About the HR department, they work too slowly, and they don't even know the process, which makes us have to waste so much time and effort to catch up and complete the whole process by ourselves.",2,Customer Service Associate,2026-01-23 23:03:48.190000+00:00,REGULAR,False,Pulau Pinang,3,3,NEGATIVE,3,2,eng,n/a,0
ACCENTURE,4138,102449855,Short Term Holiday Spot for Young People Speaking Germanic Languages,Company accommodation if coming from abroad.,"Employees, including management, change too frequently, so in the end, nobody cares that you are human.
Most projects are moving to cheap labor countries.",2,Operations Customer Support,2026-01-23 18:52:55.120000+00:00,REGULAR,False,"Lisbon, Lisbon District",,,NEGATIVE,,,eng,Not going to bother.,0
ACCENTURE,4138,102447200,Teleperformance,work from home &amp; flex schedules,feel like a number &amp; company is not employee friendly,3,,2026-01-23 14:27:10.093000+00:00,REGULAR,True,"Irving, TX",2,1,NEGATIVE,1,2,eng,start listening to staff that have been with company for at least 15+ years and.  Start training on new programs prior to changing over - be open to employee suggestions and just overall training as needed.,0
ACCENTURE,4138,102447143,Chat agent Enigma,Work from home - Salary,Only 1 free day - high number of contacts per day,5,Chat Agent,2026-01-23 14:23:27.257000+00:00,REGULAR,False,"Bogotá, Bogota",4,5,POSITIVE,5,4,eng,n/a,0
ACCENTURE,4138,102444990,Worse company to be,cheap meal at the canteen,everything you can possiblity think of. Poor management and non qualified managers,1,Customer Service Agent,2026-01-23 12:01:30.913000+00:00,REGULAR,True,Portugal,1,1,NEGATIVE,1,1,eng,n/a,0
ACCENTURE,4138,102444425,Good,"Friendly Environment 
Fast Application Process
Good trainers","Some Employees are Homophobic 
Some PC’s not working well
Not enough room for trainings",3,Operations Costumer Expert I,2026-01-23 11:29:28.553000+00:00,REGULAR,True,Cebu City,3,3,POSITIVE,3,3,eng,n/a,0
ACCENTURE,4138,102444406,It's okay.,It's easy to apply with one day application process.,Not enough training rooms for the newbies to use.,3,Operation Expert I,2026-01-23 11:28:04.583000+00:00,REGULAR,True,Cebu City,5,2,NEGATIVE,2,2,eng,Have more training rooms for the newbies. Check if all rooms are properly ventilated so the employees won't suffer with heat.,0
ACCENTURE,4138,102440498,"If I could give this place zero stars, I would.","If you're completely new to sales, and new to the country, it could be a comfortable place to work while you're trying to build your resume because you'll likely get to work with big name clients or wait for your PR status to come in - but only for a year or two MAX. Also, somehow, the internal culture among most of your co-workers can be nice because most of you will be bonding over your hatred of the company but even that will get old quickly.","I doubt I even have enough space to describe all the cons with working at TP but I'll try to list them as briefly and concisely as possible: i) low pay, ii) terrible managers, iii) illegal employment practices, iv) racial discrimination, v) sexual harassment, vi) company has a terrible reputation, vii) very limited opportunities for growth in terms of either position or skill/career development, viii) constant gas-lighting from management, ix) there can limited internal mobility within the company between different business lines (but this can vary depending on your ""performance""), x) job is not performance-based, it is based mostly on vanity metrics; I could go on but this company isn't even worth the time I spend hating it.",1,Business Development Representative (BDR),2026-01-23 08:03:31.457000+00:00,REGULAR,True,"Toronto, ON",,,NEGATIVE,,,eng,"There's a ton of advice that could be given to management but I seriously doubt they'd care, the place is literally a large-scale scam where they avoid doing any real sales work that would actually drive revenue so they make it their business to sell their vanity metrics to the client as though they're actually helping drive growth; one of the last things management at this company would care about is advice on how to actually do the job given that that's not even why they're there in the first place.",0
ACCENTURE,4138,102440328,Mi experiencia en TP,Todas las actividades son muy buenas,Torneo de Ping pong para los ejecutivos,5,Asesor De Ventas Y Atenci n A Clientes,2026-01-23 07:56:19.877000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,n/a,0
ACCENTURE,4138,102438685,Good company,"Overall good company, there are good incentives in some process and also breaks are given more than 1 hour, also for refreshment foosball, Table tennis XBox and PS is also there, some days her colleagues used to spend most of the times in the playing area. Also cafeteria is good.",The yearly appraisal is less but they are good incentives which compensate that that is the only con.,5,Senior Technical Support Executive,2026-01-23 06:28:18.837000+00:00,REGULAR,False,"Jaipur, Rajasthan",5,5,POSITIVE,3,5,eng,No particular advice for management as management keeps on changing and it depends on person to person how they are running the management and taking care of people in the organization and how they treat the employees. So some managers are very good and some managers. No matter how much solution or advice you give they will just behave like that.,0
ACCENTURE,4138,102438423,job,work from home about it,short breaks strict KPIs disordered management,2,Call Center Agent,2026-01-23 06:13:27.443000+00:00,REGULAR,False,,,,,,,eng,n/a,0
ACCENTURE,4138,102437663,Tp not a good fit for permanent job seeker,No Pros except freshers get salary upto 30 k per month,The upper pro is con for we experienced candidate they don't raise hike of experienced candidate it's same like freshers,1,Customer Service Associate,2026-01-23 05:29:06.093000+00:00,,False,Calcutta,1,1,NEGATIVE,1,1,eng,TP takes people as their profits and then discard and destroy people 's career by selecting them first then rejecting them and lots of conspiracy,0
ACCENTURE,4138,102437436,"If you're a fresh grad/getting into the industry, this is a fun opportunity. If not, consider wisely.","- Good colleagues and leaders (but it very much depends on your luck because some teams have it worse)
- Medical benefits, optical and dental claims, gym subsidies
- Workload varies across different teams. If you're up for challenges you will enjoy being in a team with heavy workload and strict SOPs, that's how you seek fun in a repetitive job. Some teams have super easy jobs, but will be repetitive and boring.
- Care about employees' mental health, loads of fun activities for you to attend.
- Salary is okay, with language allowances and/or shift allowances.","- Management is very stingy, will cut benefits/KPIs/employees' fund to spare budget for other stuff.
- BPO companies are overall volatile, be prepared that your team will ramp down suddenly or get transferred to other projects with short notice.
- Promotion is sometimes unfair, candidates with good connection with upper management have a better chance of getting chosen.
- Too many systems with basically similar functions, could've merged them into one.
- Little to no increment or bonus.",2,Content Moderator,2026-01-23 05:13:51.800000+00:00,REGULAR,False,Kuala Lumpur,3,4,,2,5,eng,n/a,0
ACCENTURE,4138,102437080,Great place,Flexibility and great young environmenY and work culture,Salary under the average for account managers,4,Account Manager,2026-01-23 04:49:05.037000+00:00,REGULAR,True,Barcelona,3,3,POSITIVE,4,4,eng,n/a,0
ACCENTURE,4138,102436988,It’s great,Very good hourly rate and comfortable work,No cons as long as I’ve been here !,5,Costumer Service Agent,2026-01-23 04:43:32.097000+00:00,REGULAR,True,"Tirana, Tirane",5,5,POSITIVE,5,4,eng,Not any advice,0
ACCENTURE,4138,102436952,N/a,U can do it inhouse the payment alright,Its kinda difficult to deal with some members,5,Customer Service Agent,2026-01-23 04:41:23.463000+00:00,PART_TIME,True,"Tirana, Tirane",4,5,POSITIVE,5,5,eng,It might be needed some more free time from agents,0
ACCENTURE,4138,102436721,worthy job,"interactive
great place and community
assistance and welcoming place",none the place is great,5,Customer Service Representative,2026-01-23 04:23:27.450000+00:00,REGULAR,True,"Tirana, Tirane",5,5,POSITIVE,5,5,eng,a bit of a rise on salary,0
CAPGEMINI,3803,102543800,IS&amp;T Review,The new projects are good.,Execution of projects under leaders is bad.,3,Sr. Software Engineer,2026-01-28 22:58:10.890000+00:00,CONTRACT,False,"Austin, TX",3,4,POSITIVE,2,3,eng,n/a,1
CAPGEMINI,3803,102541640,was fun,Challenges were good to work through,the hours were long time,5,,2026-01-28 20:07:58.143000+00:00,REGULAR,False,,,,,,,eng,n/a,0
CAPGEMINI,3803,102541550,Okay job while in school,"Decent pay, Interesting Culture, Stock Options, and other benefits even at part time","Not much room for growth as a technician (in retail) anymore, lots of new metrics added recently that feel similar to other 'big box' retail stores. Not much of a genuine work life balance.",3,Tech Expert,2026-01-28 20:02:07.653000+00:00,PART_TIME,True,,2,5,POSITIVE,2,1,eng,Ease up on all these new metrics. Don't rate your technicians on how many business introductions they can get or how many things they can sell when we are there to fix our relationship with the customers.,0
CAPGEMINI,3803,102540487,Great place to work,Strong focus on privacy. Beautiful campus. Good work life balance.,"Sometimes teams can be siloed. Many teams working on similar problems but since teams are quite secretive about what they do, this problem exists.",4,SWE Intern,2026-01-28 18:45:23.367000+00:00,INTERN,True,"Cupertino, CA",,,,,,eng,n/a,0
CAPGEMINI,3803,102540112,College job,"Work from home, great for students, bonuses, vested stocks","Strict ACW, back to back calls",3,Mac+ Technical Support Advisor,2026-01-28 18:20:18.610000+00:00,PART_TIME,False,"Tallahassee, FL",,,,,,eng,n/a,0
CAPGEMINI,3803,102537677,"Great College Job, terrible internal promotions","Great benefits as part time, espp, loved my team that I worked with at Micigan Ave","Scheduling, favoritism amongst leadership team - seen a lot with promotions and who gets fired vs a warning, heavy on Apple Care conversions or business intros - hard when we're selling to international customers where they might not have AC+ support, very much lack of ability to move upward unless you drown yourself in Apple (work, sacrifice your time for them), some leaders do not lead by example (but they've been fired - just took wayyyy too long)",3,Sales Specialist,2026-01-28 15:28:15.107000+00:00,PART_TIME,False,"Chicago, IL",2,5,POSITIVE,3,3,eng,"Quit the favoritism, and treat the hard working employees well who deserve the promotions and tell the difference if someone is doing well or just trying to suck up to you. This isn't corporate sales - relax a bit.",0
CAPGEMINI,3803,102537409,Great,"- Great benefits
- Good pay
- Great company culture","- Very secretive, can't learn what other teams are doing and how
- General sterile California vibe (very PC, etc.)",5,Software Engineer,2026-01-28 15:09:50.243000+00:00,INTERN,False,"Cupertino, CA",5,5,POSITIVE,5,5,eng,n/a,0
CAPGEMINI,3803,102537240,Make a Difference for our Senior Community- Great Benefits- High Stess,"A Culture of Connection and Innovation Apple provides an environment where the ""human element"" is truly prioritized in the customer journey. The commitment to Steps of Service allows Specialists to go beyond simple transactions and build genuine rapport. Additionally, the peer-to-peer support is exceptional; working alongside highly skilled Technicians and fellow Specialists creates a collaborative atmosphere where everyone is trying to deliver excellence despite operational hurdles. It is a fast-paced, high-energy environment that rewards those who thrive on problem-solving and authentic connection.","Operational Strains and Leadership Visibility Gaps The primary challenge lies in the disconnect between ""peak volume"" and ""leadership presence."" During high-traffic periods, there is often a lack of visible management on the floor, leaving Specialists and Leads to navigate escalations, overrides, and sales guidance without adequate support. This often results in ""vague promises"" to customers (e.g., ""someone will be with you momentarily"") rather than actual service. When managers remain in back-office admin roles during these critical windows, it places an immense burden on the frontline team, leading to burnout and a feeling of being ""stretched beyond capacity.""",4,Specialist,2026-01-28 14:59:48.623000+00:00,PART_TIME,True,"Minnetonka, MN",5,5,POSITIVE,3,5,eng,"Lead by Example with a ""Triage"" Mindset To elevate store efficiency, leadership should adopt a more proactive, triage-inspired approach during peak hours. When the floor is at capacity, managers shouldn't just be ""visible"", they should be active participants in the initial Steps of Service.  Active Discovery: Instead of telling a customer ""it will be a moment,"" initiate the ""Group Discovery"" or ""Probing"" steps to begin a bag for the Specialist. This mirrors a healthcare intake process and ensures the customer feels ""seen"" immediately.

Structured Rotations: Implement clearer structures for when managers transition from admin tasks to floor support.

Accessibility: Ensure there is always a clearly designated leader on the floor who is not solely tied to a single customer interaction, but available to support the team with overrides and escalations. Modeling the behavior you want to see will significantly boost team morale and operational flow.",1
CAPGEMINI,3803,102526022,Good start,work life balance is okay and pay is good,"No serious cons, no good snacks in pantry",5,Design Engineer,2026-01-28 06:31:55.163000+00:00,REGULAR,True,Singapore,,,POSITIVE,,,eng,n/a,0
CAPGEMINI,3803,102515482,Great place to work,"Respectful peers, passionate colleagues, nice environment",Hard to get promotion at IC level,5,,2026-01-27 17:25:40.547000+00:00,REGULAR,True,,,,,,,eng,n/a,0
